"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:2tUBqZG2AbRi7Q0BIrVrEj","I Wanna Dance with Somebody (Who Loves Me)","spotify:artist:6XpaIBNiVzIetEPCWDvAFP","Whitney Houston","spotify:album:5Vdzprr5cOqXQo44eHeV7t","Whitney","spotify:artist:6XpaIBNiVzIetEPCWDvAFP","Whitney Houston","1987-06-02","https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347","1","1","291293","https://p.scdn.co/mp3-preview/93cd5f6fcc14d6e5901cd5adebbc3be8f33e4803?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USAR18700121","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-12-13T04:31:32Z"
"spotify:track:3ebXMykcMXOcLeJ9xZ17XH","Scared to Be Lonely","spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Martin Garrix, Dua Lipa","spotify:album:2v9rQe4F8fVSh5v8bAq0jF","Scared to Be Lonely","spotify:artist:60d24wfXkVzDSfLS6hyCjZ, spotify:artist:6M2wZ9GZgrQXHCFfjv46we","Martin Garrix, Dua Lipa","2017-01-27","https://i.scdn.co/image/ab67616d0000b27364f8a309aa3c0a66a31fc374","1","1","220883","https://p.scdn.co/mp3-preview/49e6a27ef1e85764d5758ae6238f003601a53d7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","NLM5S1600025","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:32:35Z"
"spotify:track:3AYcyxEACnmE6d96RPubID","Thrift Shop (feat. Wanz)","spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:56xTxG4nQMAs1GW9kvn0uA","Macklemore & Ryan Lewis, Wanz","spotify:album:0CoiTAUBiO70lic9p9Lboq","The Heist (Deluxe Edition)","spotify:artist:5BcAKTbp20cv7tC5VqPFoC","Macklemore & Ryan Lewis","2012-10-09","https://i.scdn.co/image/ab67616d0000b2730dff053a2ffb550d25184999","1","3","235613","https://p.scdn.co/mp3-preview/aa64e01779ed8b6d1362bd8bfc170c8a4fa85773?cid=9950ac751e34487dbbe027c4fd7f8e99","true","1","GMM881200003","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:24:28Z"
"spotify:track:30bqVoKjX479ab90a8Pafp","Star Shopping","spotify:artist:2kCcBybjl3SAtIcwdWpUe3","Lil Peep","spotify:album:1dEpGPZONvmwYlE2jDOWOM","Star Shopping","spotify:artist:2kCcBybjl3SAtIcwdWpUe3","Lil Peep","2015","https://i.scdn.co/image/ab67616d0000b273e813c020ab6245eae154ec16","1","1","142000","https://p.scdn.co/mp3-preview/d415dfca7346912ad65b904e06c8996a2ead8e06?cid=9950ac751e34487dbbe027c4fd7f8e99","true","4","UKELY1800203","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-09-23T01:53:41Z"
"spotify:track:4jvjzW7Hm0yK4LvvE0Paz9","Falling Down - Bonus Track","spotify:artist:2kCcBybjl3SAtIcwdWpUe3, spotify:artist:15UsOTVnJzReFVN1VCnxy4","Lil Peep, XXXTENTACION","spotify:album:52JymrguPgkmmwLaWIusst","Come Over When You're Sober, Pt. 2","spotify:artist:2kCcBybjl3SAtIcwdWpUe3","Lil Peep","2018-11-09","https://i.scdn.co/image/ab67616d0000b27355e36b0dc5b0ef008fc85319","1","12","196400","https://p.scdn.co/mp3-preview/9404f45725ef5d46e29a539c7da1fc4315cf5a69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USQX91802294","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T14:49:02Z"
"spotify:track:0GONea6G2XdnHWjNZd6zt3","Summer Of '69","spotify:artist:3Z02hBLubJxuFJfhacLSDc","Bryan Adams","spotify:album:2o2G49EPi4lua5zgxUKhLL","Reckless (30th Anniversary / Deluxe Edition)","spotify:artist:3Z02hBLubJxuFJfhacLSDc","Bryan Adams","1984-11-05","https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512","1","6","216053","https://p.scdn.co/mp3-preview/2300238dbef57e50bd68cec1093b30c62c86d090?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USAM18490006","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-06-07T17:25:24Z"
"spotify:track:3dnP0JxCgygwQH9Gm7q7nb","Ella Baila Sola","spotify:artist:0XeEobZplHxzM9QzFQWLiR, spotify:artist:12GqGscKJx3aE4t07u7eVZ","Eslabon Armado, Peso Pluma","spotify:album:3Mm1P5CEEAiuJqBclr2EyU","Ella Baila Sola","spotify:artist:0XeEobZplHxzM9QzFQWLiR, spotify:artist:12GqGscKJx3aE4t07u7eVZ","Eslabon Armado, Peso Pluma","2023-03-16","https://i.scdn.co/image/ab67616d0000b2732071a0c79802d9375a53bfef","1","1","165671","https://p.scdn.co/mp3-preview/5d39f3e17f1e20e2711d033001e48b8d4249b992?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USE7D2300007","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-01-01T03:07:12Z"
"spotify:track:3hUxzQpSfdDqwM3ZTFQY0K","august","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:2fenSS68JI1h4Fo296JfGr","folklore","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2020-07-24","https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc","1","8","261922","https://p.scdn.co/mp3-preview/8e82ad5f6e681af7f3b261417e4187d345a9530c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USUG12002842","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T15:07:47Z"
"spotify:track:6XjDF6nds4DE2BBbagZol6","Gata Only","spotify:artist:7CvTknweLr9feJtRGrpDBy, spotify:artist:1Yj5Xey7kTwvZla8sqdsdE","FloyyMenor, Cris Mj","spotify:album:5tSQtQGkrCJx3hoQxmLgfM","Gata Only","spotify:artist:7CvTknweLr9feJtRGrpDBy, spotify:artist:1Yj5Xey7kTwvZla8sqdsdE","FloyyMenor, Cris Mj","2024-02-02","https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a","1","1","222000","https://p.scdn.co/mp3-preview/12ae7f061a9da14a7c1e6a3e21de68365697efe8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","86","QZL382406049","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-10-25T15:09:38Z"
"spotify:track:3CA9pLiwRIGtUBiMjbZmRw","Nice For What","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:1ATL5GLyefJaxhQzSPVrLX","Scorpion","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2018-06-29","https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5","2","4","210746","https://p.scdn.co/mp3-preview/6cafe308e1bee1313826b475a40d39a3eb3204c2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USCM51800077","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-11-10T15:41:16Z"
"spotify:track:2FY7b99s15jUprqC0M5NCT","Natural","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:3JfSxDfmwS5OeHPwLSkrfr","Origins (Deluxe)","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2018-11-09","https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd","1","1","189466","https://p.scdn.co/mp3-preview/e375c82aba995cc3a35b8c2428696f00ef07e5a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USUM71806694","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:30:18Z"
"spotify:track:37Tmv4NnfQeb0ZgUC4fOJj","Sultans Of Swing","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:2rCS6Xwx32V27pvgFzLzlT","Dire Straits","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1978-10-07","https://i.scdn.co/image/ab67616d0000b273b49d49cc95564aede7998bb8","1","6","348400","https://p.scdn.co/mp3-preview/7a632817bbc6659ff64c07b44c86eaca66ef78ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","GBF089601041","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-02-22T07:41:18Z"
"spotify:track:1ZMiCix7XSAbfAJlEZWMCp","Falling","spotify:artist:6KImCVD70vtIoJWnq6nGn3","Harry Styles","spotify:album:7xV2TzoaVc0ycW7fwBwAml","Fine Line","spotify:artist:6KImCVD70vtIoJWnq6nGn3","Harry Styles","2019-12-13","https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a","1","6","240133","https://p.scdn.co/mp3-preview/8d18a1a78e59131bf03cba65d124f803f5834ef6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USSM11912590","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-07-07T00:10:46Z"
"spotify:track:0t3ZvGKlmYmVsDzBJAXK8C","Goodbyes (feat. Young Thug)","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Post Malone, Young Thug","spotify:album:4g1ZRSobMefqF6nelkgibi","Hollywood's Bleeding","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2019-09-06","https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02","1","14","174853","https://p.scdn.co/mp3-preview/5eaefa30dfb2fef460bc377f933b570a0c931596?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USUM71912330","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T04:27:38Z"
"spotify:track:5UWwZ5lm5PKu6eKsHAGxOk","Everlong","spotify:artist:7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters","spotify:album:30ly6F6Xl0TKmyBCU50Khv","The Colour And The Shape","spotify:artist:7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters","1997-05-20","https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b","1","11","250546","https://p.scdn.co/mp3-preview/78fd3872e0fa5940b2a36654f07f11e7119be4e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USRW29600011","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T14:54:21Z"
"spotify:track:7wulpGLilxka1VrCw6W1bt","Last Friday Night (T.G.I.F.)","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","spotify:album:5pFfazKn9rSiH3O6YlknW8","Teenage Dream","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2010-01-01","https://i.scdn.co/image/ab67616d0000b27327271ebe78e28a2ff83eaa47","1","2","230733","https://p.scdn.co/mp3-preview/3e82b61946a5ddb0fd77ceec97c002b28f58003b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USCA21001264","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T15:02:51Z"
"spotify:track:2azpRNbgwmjSmmQZ5PGJGT","Style","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","spotify:album:4uUAUqIfSomFTbbjGp3TYp","1989","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2014-10-27","https://i.scdn.co/image/ab67616d0000b2736908b965e59de1f8fe30a1e3","1","3","231000","https://p.scdn.co/mp3-preview/5ed0bbbc40dda2bce0e008fe02949cd254f0ea69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USCJY1431319","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-10-27T21:53:29Z"
"spotify:track:4y1LsJpmMti1PfRQV9AWWe","Girls Just Want to Have Fun","spotify:artist:2BTZIqw0ntH9MvilQ3ewNY","Cyndi Lauper","spotify:album:1FvdZ1oizXwF9bxogujoF0","She's So Unusual","spotify:artist:2BTZIqw0ntH9MvilQ3ewNY","Cyndi Lauper","1983-10-14","https://i.scdn.co/image/ab67616d0000b27352f532df7ba3269b0242fed9","1","2","238266","https://p.scdn.co/mp3-preview/d8dc4f720786902e4b84fe1130c35bb74398edfa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM18300548","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T14:52:53Z"
"spotify:track:70CuZJtPDdCD3cphDDhjJq","Outside (feat. Ellie Goulding)","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Calvin Harris, Ellie Goulding","spotify:album:7sV5VszWg7MLuvUTkS0kpi","Outside (feat. Ellie Goulding)","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Calvin Harris, Ellie Goulding","2014-10-20","https://i.scdn.co/image/ab67616d0000b2730fa54e8512b63eedea051ff6","1","1","227266","https://p.scdn.co/mp3-preview/bb032e25471de6482ac8200e690bb1433d3166ce?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","GBARL1401201","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T15:04:19Z"
"spotify:track:58BWnoFDNaeM0vwA0K3fqb","Like Crazy","spotify:artist:1oSPZhvZMIrWW5I41kPkkY","Jimin","spotify:album:639nejcoHHwxJCKqr35ww2","Like Crazy (Remixes)","spotify:artist:1oSPZhvZMIrWW5I41kPkkY","Jimin","2023-03-26","https://i.scdn.co/image/ab67616d0000b273f9638e7ed5b7d42e9c514195","1","1","212241","https://p.scdn.co/mp3-preview/2db5f36096963d97afc870c50990d62d27858a43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USA2P2251865","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-05T13:52:31Z"
"spotify:track:0GNVXNz7Jkicfk2mp5OyG5","Stick Season","spotify:artist:2RQXRUsr4IW1f3mKyKsy4B","Noah Kahan","spotify:album:1fMRg0CNLKdnrXD0WPc2Ju","Stick Season","spotify:artist:2RQXRUsr4IW1f3mKyKsy4B","Noah Kahan","2022-07-08","https://i.scdn.co/image/ab67616d0000b273b686c40f663700d17098d6e8","1","1","182346","https://p.scdn.co/mp3-preview/0495eca339f32d0acaa62ca9be55d2b815ccc4e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USUM72212470","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-10-13T18:29:09Z"
"spotify:track:2mt1IqcFyY1zmYZT8Q3xw9","hot girl bummer","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","spotify:album:0fxhOwMkj9lfSIAyTJVnfc","everything means nothing","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","2020-08-21","https://i.scdn.co/image/ab67616d0000b2730b7c6d46885f7434c99e6d8b","1","1","188343","https://p.scdn.co/mp3-preview/22c354ac8d2a9354509ecb517a26fc34069600c4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","2","USUG11902959","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:23:48Z"
"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Running Up That Hill (A Deal With God)","spotify:artist:1aSxMhuvixZ8h9dK9jIDwL","Kate Bush","spotify:album:5BWl0bB1q0TqyFmkBEupZy","Hounds Of Love","spotify:artist:1aSxMhuvixZ8h9dK9jIDwL","Kate Bush","1985","https://i.scdn.co/image/ab67616d0000b27396ab64f52273635308b6bf27","1","1","298933","https://p.scdn.co/mp3-preview/861d26b52ece3e3ad72a7dc3463daece3478801a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","GBCNR8500002","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-01-07T04:10:30Z"
"spotify:track:2bgTY4UwhfBYhGT4HUYStN","Butter","spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","BTS","spotify:album:1HnJKmB4P6Z8RBdLMWx18w","Butter (Hotter, Sweeter, Cooler)","spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX","BTS","2021-06-04","https://i.scdn.co/image/ab67616d0000b2736bb2b8231817c8d205d07fb2","1","1","164441","https://p.scdn.co/mp3-preview/4d63fe1638aa41592706f835bd076443b09d8afa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","QM6MZ2156864","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-12-09T02:27:26Z"
"spotify:track:0COqiPhxzoWICwFCS4eZcp","Bring Me To Life","spotify:artist:5nGIFgo0shDenQYSE0Sn7c","Evanescence","spotify:album:02w1xMzzdF2OJxTeh1basm","Fallen","spotify:artist:5nGIFgo0shDenQYSE0Sn7c","Evanescence","2003-03-04","https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432","1","2","235893","https://p.scdn.co/mp3-preview/d318a788a3a6a1ecb8cd0f1c924cef18832ff8d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USWU30200093","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T15:07:25Z"
"spotify:track:5fVZC9GiM4e8vu99W0Xf6J","How to Save a Life","spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK","The Fray","spotify:album:1IM3GwptCGYjRkzCBolyFK","How To Save A Life","spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK","The Fray","2005-09-13","https://i.scdn.co/image/ab67616d0000b27359b8b957f164ce660919f1f4","1","3","262533","https://p.scdn.co/mp3-preview/30d90238cdd10ea0a938ddc8ec122dabb87ac035?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USSM10601178","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:23:34Z"
"spotify:track:2BOqDYLOJBiMOXShCV1neZ","Dancing On My Own","spotify:artist:6ydoSd3N2mwgwBHtF6K7eX","Calum Scott","spotify:album:6Vip5A5NmEazvKuxj6GLYf","Only Human (Deluxe)","spotify:artist:6ydoSd3N2mwgwBHtF6K7eX","Calum Scott","2018-03-09","https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8","1","7","260285","https://p.scdn.co/mp3-preview/57dcf5872dc4e4a37f7a8761f09ae865728048cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","UK6KW1500205","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T06:14:35Z"
"spotify:track:5tf1VVWniHgryyumXyJM7w","Sugar (feat. Francesco Yates)","spotify:artist:3t5xRXzsuZmMDkQzgOX35S, spotify:artist:5X1JzPIIonP3u9lA580pPT","Robin Schulz, Francesco Yates","spotify:album:5XyJzEROSmup2TcWmVjTIt","Sugar","spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Robin Schulz","2015-09-25","https://i.scdn.co/image/ab67616d0000b2733c9047f9aa5d0d1e03827039","1","2","219043","https://p.scdn.co/mp3-preview/702017a73955b159f7da9108fff25bcac045b8d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","DEA621501057","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T03:43:33Z"
"spotify:track:3Ofmpyhv5UAQ70mENzB277","Astronaut In The Ocean","spotify:artist:1uU7g3DNSbsu0QjSEqZtEd","Masked Wolf","spotify:album:7vus4Q8r5DS2Dl1JClxEsA","Astronaut In The Ocean","spotify:artist:1uU7g3DNSbsu0QjSEqZtEd","Masked Wolf","2021-01-06","https://i.scdn.co/image/ab67616d0000b27397fdd7cf1b14d78c6a7fb17f","1","1","132780","https://p.scdn.co/mp3-preview/e89e477c2467c477031561ff801c055c5777de4f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USAT22100017","spotify:user:mn5p25u214rrj1ehw4tvolww5","2021-07-23T00:18:31Z"
"spotify:track:0ZnnRLXJnzmWG0bRNUCW8J","Budapest","spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j","George Ezra","spotify:album:61xnsLNP5glRwhcHHLbClg","Wanted on Voyage","spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j","George Ezra","2014-06-30","https://i.scdn.co/image/ab67616d0000b273e43032f3758e80a862560e7f","1","2","200733","https://p.scdn.co/mp3-preview/03e6f12a87c862370fe965eb330fbcab1f2ee93f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","GBARL1400477","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T15:09:08Z"
"spotify:track:0bVtevEgtDIeRjCJbK3Lmv","Welcome To The Jungle","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","spotify:album:3I9Z1nDCL4E0cP62flcbI5","Appetite For Destruction","spotify:artist:3qm84nBOXUEQ2vnTfUTTFC","Guns N' Roses","1987-07-21","https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60","1","1","272026","https://p.scdn.co/mp3-preview/4625797f3517e8945e9b191119bcc0b67491cfd1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","33","USGF18714801","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-07-25T23:16:27Z"
"spotify:track:3DXncPQOG4VBw3QHh3S817","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:0VRj0yCOv2FXJNP47XQnx5, spotify:artist:1anyVhU62p31KFi8MEzkbf, spotify:artist:55Aa2cqylxrFIXC767Z865","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne","spotify:album:4JBZ0QHveEpESepanNBG8A","Grateful","spotify:artist:0QHgL1lAIqAw0HtD7YldmP","DJ Khaled","2017-06-22","https://i.scdn.co/image/ab67616d0000b273f2b55cfff049e03f92834b50","1","4","288600","https://p.scdn.co/mp3-preview/80ca4bb6fc9469ab141650c2ace64e641382db96?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","USSM11703300","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-29T18:03:40Z"
"spotify:track:7BFI9QZPQKgYuR2HhDgwbG","Royals","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","spotify:album:6rnzvZhe3PA57xKcKLRtJ6","Pure Heroine (Extended)","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","2013-01-01","https://i.scdn.co/image/ab67616d0000b27333a859e36fdc9a27ed86516e","1","3","190185","https://p.scdn.co/mp3-preview/a55bfd8c565813d4ca388bac8c9fcf7779e49f6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","NZUM71200031","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T05:42:03Z"
"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","telepatía","spotify:artist:1U1el3k54VvEUzo3ybLPlM","Kali Uchis","spotify:album:00wSTrFxoSzA7eeS1UxHgd","Sin Miedo (del Amor y Otros Demonios) ∞","spotify:artist:1U1el3k54VvEUzo3ybLPlM","Kali Uchis","2020-12-04","https://i.scdn.co/image/ab67616d0000b273044a5466dac00f7b3c570b99","1","7","160191","https://p.scdn.co/mp3-preview/bad92f365d6c9a505af3c9a89c4f0d134acfb090?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","GBUM72005748","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-09-01T15:02:36Z"
"spotify:track:24yrJJkmVUMkJHvCaR85BN","Snooze","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","spotify:album:0L632gxhMbscW5mY9ewbOq","Snooze","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","2023-08-25","https://i.scdn.co/image/ab67616d0000b2732373aec1b1cdbcff78939f2e","1","1","201800","https://p.scdn.co/mp3-preview/ed3043c3c0a3829d336d514a418632bad0c4898c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USRC12204591","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-11-13T12:33:51Z"
"spotify:track:1Xi84slp6FryDSCbzq4UCD","Arcade","spotify:artist:3klZnJvYGIbWritVwQD434","Duncan Laurence","spotify:album:7BISGeB7QwhqRIadxuLHfG","Arcade","spotify:artist:3klZnJvYGIbWritVwQD434","Duncan Laurence","2019-03-07","https://i.scdn.co/image/ab67616d0000b273a954408e456d4d9d410f448b","1","1","183624","https://p.scdn.co/mp3-preview/5724cfc4a2428a67cb9068a4552bbc4f3874d6de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","NL1TK1900001","spotify:user:mn5p25u214rrj1ehw4tvolww5","2022-11-01T05:51:30Z"
"spotify:track:2plbrEY59IikOBgBGLjaoe","Die With A Smile","spotify:artist:1HY2Jd0NmPuamShAr6KMms, spotify:artist:0du5cEVh5yTK9QJze8zA0C","Lady Gaga, Bruno Mars","spotify:album:10FLjwfpbxLmW8c25Xyc2N","Die With A Smile","spotify:artist:1HY2Jd0NmPuamShAr6KMms, spotify:artist:0du5cEVh5yTK9QJze8zA0C","Lady Gaga, Bruno Mars","2024-08-16","https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45","1","1","251667","https://p.scdn.co/mp3-preview/07cebc34d49ff7a0f1ce21e4902ebbf3238f6788?cid=9950ac751e34487dbbe027c4fd7f8e99","false","100","USUM72409273","spotify:user:mn5p25u214rrj1ehw4tvolww5","2024-12-21T01:44:52Z"
"spotify:track:4l0Mvzj72xxOpRrp6h8nHi","Lose You To Love Me","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Selena Gomez","spotify:album:3YPFaTR7WMi1Hd4NVKdCJx","Rare","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Selena Gomez","2020-01-10","https://i.scdn.co/image/ab67616d0000b2732abcc266597eb46f897a8666","1","4","206458","https://p.scdn.co/mp3-preview/49b7dbbb7d6d873d96723d26b3b03c28c19bb76c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USUM71918727","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T14:58:38Z"
"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Life Is Good (feat. Drake)","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:3TVXtAsR1Inumwj472S9r4","Future, Drake","spotify:album:4bNPOFOzxGhF5jhfIK6lit","High Off Life","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Future","2020-05-15","https://i.scdn.co/image/ab67616d0000b273935d8d5369bc55e74a39303e","1","17","237918","https://p.scdn.co/mp3-preview/554606d4fbc4afd5b835c130397f6ac86ba3cee9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","USSM11914962","spotify:user:mn5p25u214rrj1ehw4tvolww5","2020-10-30T15:00:13Z"
"spotify:track:2QfznFotJNZmnIEYFdzE5T","Heartbreak Anniversary","spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","Giveon","spotify:album:7nGyUIXooyVwUoAd565MN2","Heartbreak Anniversary","spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","Giveon","2020-02-21","https://i.scdn.co/image/ab67616d0000b273b0d2119e477ebbb543f19ed7","1","1","196794","https://p.scdn.co/mp3-preview/a4c8e5ab074e268494be5afb2b2a1ebafa31700f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USSM12000998","spotify:user:mn5p25u214rrj1ehw4tvolww5","2023-07-22T03:15:29Z"
